timestamp,visitorid,event,itemid,transactionid
1438727200977,550370,transaction,239538,17339.0
1434420966769,231275,transaction,324290,15647.0
1433185534712,286616,view,63353,
1433174397763,924523,view,156173,
1440934101576,494643,transaction,451553,6440.0
1433208065711,1195980,view,277065,
1433203509164,812732,view,137100,
1433201036201,518659,view,436748,
1433178313291,820159,transaction,336832,1987.0
1433452103143,1038582,addtocart,378045,
1440122542479,392404,transaction,388276,16390.0
1433948613542,984679,addtocart,30336,
1433166789150,1319723,view,374267,
1433152194558,180613,view,257952,
1433220146305,901850,view,283111,
1433200237684,1235897,view,233938,
1433194755889,421750,view,91755,
1433181420534,919457,view,374421,
1435301742040,558000,transaction,301990,2363.0
1438977863951,1365706,transaction,365889,10885.0
1433175496584,615793,view,355994,
1438740134844,720561,transaction,393799,5512.0
1433222237371,1171865,view,105708,
1433203479593,555651,view,303389,
1440648633223,1312247,transaction,42523,13085.0
1433209992367,532461,view,267196,
1433350904729,151498,transaction,413921,14088.0
1433175514530,1267107,view,34862,
1433204839305,404403,view,380493,
1438657573230,197290,transaction,31791,3469.0
1433187069934,101700,view,125128,
1440965468524,1248438,transaction,19989,16447.0
1440313295077,586427,transaction,451589,2591.0
1433214108328,384040,view,174719,
1433190728946,1032448,view,149672,
1434606493513,905628,addtocart,328548,
1433191043898,1386318,view,417955,
1434481793939,657656,addtocart,306448,
1440441524247,1248989,transaction,43831,15737.0
1439659552020,403492,transaction,266900,11973.0
1433199396945,658042,view,119283,
1433169165511,55734,view,90130,
1433179345638,1336724,view,365787,
1433223456750,1241483,view,16813,
1433187912792,556195,view,304339,
1433179853256,600857,addtocart,415610,
1433220057774,498467,view,57165,
1434780610761,1149804,transaction,272455,3663.0
1439661904692,464410,transaction,461686,9831.0
1433212976141,994227,view,282651,
1433218743111,1353254,view,420056,
1433203234646,964574,view,387415,
1433360373327,265757,addtocart,80858,
1433208137367,1195489,view,277106,
1433199224656,708539,view,282746,
1438877086587,152963,transaction,345613,11741.0
1433203889163,1155524,view,424632,
1434501034071,399699,addtocart,412096,
1433178621536,737025,view,293108,
1433223360921,119927,view,296968,
1433178259688,823920,view,274426,
1433211467104,1281446,view,55925,
1433185018402,115852,view,380615,
1433735831669,468811,addtocart,346429,
1434559861330,345276,transaction,368514,15073.0
1433211588400,617846,view,202371,
1434781150406,1395724,transaction,389838,5627.0
1433212487404,1083001,view,164686,
1433207854146,1106638,view,1632,
1433201769712,1316916,view,413686,
1433523014823,1172174,addtocart,381613,
1433354549857,556967,transaction,151855,2.0
1433214975238,706546,view,379277,
1433199416957,427966,view,361551,
1434599712491,867355,transaction,34676,2677.0
1433217639572,438171,view,367480,
1433222162373,176446,view,10572,
1433180875269,562306,view,423405,
1434152508061,28925,addtocart,348981,
1433220493862,1217827,view,91998,
1433196974132,188058,view,429893,
1433212323435,988211,view,196929,
1433210815653,159074,view,57941,
1433142141189,268797,view,414122,
1433974254910,272438,addtocart,32500,
1433874904519,841939,addtocart,85914,
1435355673137,1015139,transaction,369933,8395.0
1440881878508,645525,transaction,119736,15196.0
1433176781582,938537,view,257773,
1433280791772,723092,addtocart,127722,
1433193852053,632380,view,440216,
1433173365706,557378,view,250658,
1433202273442,689420,view,221245,
1433378824374,310500,addtocart,76447,
1433203002239,252057,view,163389,
1433186415620,908484,view,144157,
1433177566793,1075794,view,359900,
1440462347067,789256,transaction,62599,4691.0
1434504448969,1232965,addtocart,383857,
1433172721258,835026,view,251836,
1438745578648,519346,transaction,78704,4736.0
1433180213290,286616,view,303828,
1440960509655,1079139,transaction,287737,12061.0
1433142969565,798809,view,15716,
1433184408950,88877,addtocart,257200,
1433178183636,1033982,view,380815,
1438812173879,955081,transaction,436485,9586.0
1433186546264,975890,view,261494,
1433178119588,286616,view,89945,
1433211054363,650180,view,356738,
1433199266920,347741,view,171716,
1433188429316,1040733,view,150556,
1435276863260,548772,transaction,236512,10589.0
1433206359262,1016655,addtocart,29196,
1433792226385,734633,addtocart,42328,
1434176149129,615794,addtocart,260794,
1434743526137,1334119,addtocart,252535,
1440006328341,303381,transaction,235946,16623.0
1439332409111,486538,transaction,100199,3494.0
1440305623683,530999,transaction,447215,15448.0
1433193694150,765953,view,415047,
1434002310138,32787,transaction,88325,5266.0
1433197631955,350566,view,189444,
1433213712448,1079327,view,233613,
1433176066829,270586,view,217058,
1433186980928,849202,view,107164,
1434550390865,388781,addtocart,381081,
1433183527692,937238,view,432687,
1433204536722,379762,view,144792,
1439390522669,283477,transaction,334401,11339.0
1433317249172,985777,addtocart,249659,
1433223855932,1179587,view,367797,
1433206318990,326182,view,380303,
1433192798071,967125,view,65761,
1433179481825,705529,view,177615,
1434566587988,8731,addtocart,16633,
1433705981375,556317,addtocart,336121,
1434279961787,670614,addtocart,230841,
1433187041342,831603,view,272446,
1433203540305,1248586,view,139401,
1433184352473,445793,view,419883,
1433139376151,1211629,view,461455,
1434210846642,361470,addtocart,325670,
1435270456567,1166580,transaction,436694,12693.0
1434488592888,1161163,transaction,113440,3209.0
1434581501903,423223,addtocart,224991,
1433175084582,1306136,view,63353,
1433163296354,215673,view,202140,
1433196013176,1202940,view,94031,
1434541617659,576409,addtocart,168046,
1433218377882,332242,view,224391,
1438796722744,964794,transaction,274358,14878.0
1433218656883,776534,view,20388,
1433207529448,1071796,view,315620,
1433196858989,1327144,view,232691,
1433193890655,939182,view,176106,
1433975115335,72155,transaction,390712,4692.0
1433141352797,909595,view,320310,
1435086952274,76757,transaction,400321,4222.0
1433190649032,77390,view,340545,
1440479628684,1156674,transaction,392175,80.0
1434047897151,221545,addtocart,258012,
1433186326890,1178626,view,213102,
1434672797273,138131,transaction,441966,6070.0
1434297525601,653759,transaction,203043,12863.0
1433214093869,664180,view,363500,
1433179246023,737025,view,233762,
1435245029543,1150086,transaction,379573,15935.0
1433188078913,857589,view,319256,
1433978320880,1375515,transaction,216266,8059.0
1434841996986,772806,addtocart,136854,
1434503138968,142840,addtocart,84643,
1434644634571,950063,addtocart,127879,
1434381996099,690929,addtocart,179932,
1434444585866,735740,addtocart,286835,
1433175663128,1052536,addtocart,192792,
1433190741925,946806,view,433059,
1440441587794,1365706,transaction,60419,5625.0
1439266659767,952015,transaction,391484,15791.0
1434663476527,1356940,addtocart,231277,
1434559305414,1026875,addtocart,278792,
1433214394404,995054,view,279772,
1433792984413,955081,transaction,107778,157.0
1433216160809,214720,view,428257,
1433178420368,245957,view,222273,
1438452783584,1150086,transaction,76477,7313.0
1433793363064,1185234,addtocart,22436,
1433184493921,725786,view,75691,
1438762801131,1367706,transaction,150215,6026.0
1433201042004,1303784,view,313958,
1439494645901,1197343,transaction,63380,6993.0
1433471859465,111529,addtocart,85334,
1433188633018,1097226,view,91600,
1434326361190,440419,addtocart,145403,
1440952073420,1151782,transaction,206693,7122.0
1433221257124,46301,view,25074,
1433178527604,638482,view,17812,
1433366332326,1144332,addtocart,309918,
1439050771511,946363,transaction,199857,13978.0
1439355957157,391281,transaction,391189,980.0
1433211493399,641940,view,426722,
1433381738688,892355,addtocart,372188,
1433708289146,892355,transaction,51556,15216.0
1433218449342,662168,view,37029,
1433140787033,449816,view,317010,
1433184835631,1210904,view,152348,
1433163543493,315221,view,34551,
1433219259071,517249,view,455006,
1434154712510,460601,transaction,70370,7216.0
1433195921542,301849,view,260415,
1433970015152,784802,addtocart,337194,
1433957057965,911007,addtocart,248561,
1435245589351,179772,transaction,234869,16692.0
1434733041544,551411,addtocart,173253,
1433192920622,500008,view,310206,
1440777027142,1130032,transaction,279413,8543.0
1439698253724,780488,transaction,328370,11184.0
1433222103817,1096028,view,337686,
1433996705619,121370,transaction,123664,12732.0
1433172490950,14729,view,229154,
1433222366959,238317,view,348196,
1433176535608,634162,view,352573,
1434394658012,395413,addtocart,149672,
1434444896667,735740,addtocart,233427,
1433214718992,875588,view,224368,
1433174008862,559000,view,313203,
1433172945372,1181810,view,334728,
1434292595237,1005670,addtocart,458608,
1434231023608,809973,transaction,187934,14173.0
1433159465646,426980,view,69855,
1434670274421,396178,addtocart,444741,
1433191537376,1194104,view,346380,
1434397468652,1134096,addtocart,130127,
1433161742246,99830,view,219821,
1433966572100,497096,addtocart,255380,
1433199737170,461431,view,57584,
1433874235362,1022327,addtocart,396619,
1435029618362,770188,transaction,78496,5845.0
1438815693513,1044842,transaction,349470,9233.0
1433206405886,854743,view,462188,
1441214227256,327687,transaction,20968,12004.0
1433210478472,965785,view,154314,
1439833605674,1150086,transaction,364203,16640.0
1433214534441,452773,view,463379,
1433637685301,138131,addtocart,179601,
1433139335808,445149,view,440220,
1433172604225,556854,view,13664,
1434408749477,371604,transaction,297965,12806.0
1433211375311,1242263,view,165415,
1433219558968,1377929,view,5470,
1439665526557,1306382,transaction,399531,8920.0
1433196469041,857816,view,42002,
1434431084168,4694,transaction,371724,12517.0
1434601438216,78787,addtocart,88098,
1435096314754,49384,transaction,31976,11134.0
1433162026831,715620,view,373138,
1433179839103,607142,view,224900,
1433220282759,1163957,view,369831,
1434433178673,539,transaction,94371,14778.0
1433176098244,518659,view,426298,
1435524355847,647011,transaction,351074,1722.0
1433785993772,586444,addtocart,73001,
1433203185048,698152,view,385116,
1433183788212,965259,view,11893,
1433194073557,757620,view,397995,
1434058184875,557470,addtocart,80885,
1434841602364,1325941,addtocart,371470,
1439929359219,1297960,transaction,253430,8260.0
1435006491202,1058490,transaction,402696,3609.0
1433944430063,1019813,addtocart,450918,
1433198602625,938537,view,226197,
1434473438217,90734,addtocart,359834,
1433168229264,804598,view,279457,
1433203498119,911093,view,251130,
1433169550917,653081,view,309143,
1440268136069,1035459,transaction,369933,17364.0
1433176296108,350566,view,379520,
1434260923718,1092329,addtocart,245822,
1438472522831,1293358,transaction,340794,12729.0
1434834652131,1320211,transaction,258089,127.0
1433173348637,1170658,view,453640,
1433203328252,613566,view,374841,
1439497868752,1108631,transaction,113615,12622.0
1433188328027,738422,view,423363,
1433176058602,1080654,view,46285,
1434401600822,1292444,addtocart,68857,
1434763280369,405411,addtocart,231169,
1433200886792,713850,view,266140,
1433179180909,1199050,view,9348,
1434081261161,620292,transaction,452661,5280.0
1439403591068,861299,transaction,61303,4572.0
1433218246688,320644,view,103342,
1433174557499,1381613,view,189444,
1433218926959,43245,view,388789,
1434477822613,169589,addtocart,446478,
1433185507908,1232435,view,259273,
1433217457438,190626,view,158666,
1438621255192,1385073,transaction,455006,918.0
1433195663203,1316173,view,359313,
1434217185595,113172,addtocart,25375,
1434744756850,884888,addtocart,461614,
1433214424685,1172082,view,449484,
1433209968227,831396,view,51650,
1434456981768,806107,addtocart,93941,
1433212053807,675615,view,370653,
1434900036291,836635,transaction,40140,15971.0
1441134561067,561581,transaction,349516,9176.0
1433223444083,100964,view,154623,
1433211199018,1053105,view,2836,
1434117105618,1024398,addtocart,420631,
1433190154851,153527,view,154281,
1433430110268,335593,addtocart,27494,
1433623817625,50689,addtocart,166798,
1433213354800,1281446,transaction,55925,6155.0
1434387927299,973281,addtocart,104512,
1433209570726,815618,view,80460,
1434436001164,745501,addtocart,62557,
1433189021785,632658,view,136632,
1434246432867,345276,transaction,355396,7900.0
1433203996767,1348418,view,159822,
1433217384273,741671,view,348093,
1433914807016,1196552,transaction,261351,991.0
1434146145649,354084,addtocart,72235,
1433783113749,1212999,addtocart,330029,
1434669720889,1323128,addtocart,65580,
1433392232796,381038,addtocart,30990,
1433214789216,1105628,view,65284,
1438727986160,429169,transaction,374759,2409.0
1434064083910,771002,addtocart,58136,
1433317234317,985777,addtocart,232969,
1434034573682,1123538,addtocart,283916,
1433442118732,459551,addtocart,244683,
1433171341062,683151,view,156173,
1434321055979,1351788,addtocart,398671,
1433173459231,560633,view,319019,
1440038035038,1291031,transaction,158514,14381.0
1433194239109,1075043,view,178496,
1433186602351,820159,view,97770,
1433186648691,130434,view,217218,
1433220184421,626205,view,226127,
1433169866743,331273,view,449231,
1433221877110,1076270,view,36035,
1433179992292,322407,transaction,260957,7215.0
1434824937237,1337710,transaction,66480,6988.0
1433609846398,939309,addtocart,420079,
1434465337898,581056,transaction,100238,13645.0
1433797920980,213145,transaction,263606,5358.0
1433220966569,424164,view,397256,
1433204767817,539106,view,172894,
1433220393708,520760,view,288078,
1433220746249,1141279,view,194412,
1433916326430,1037173,addtocart,100735,
1433189885133,683035,addtocart,86929,
1434475088507,33682,addtocart,305188,
1433187021518,911692,view,219488,
1433652411723,1140205,addtocart,345095,
1433968476780,867302,addtocart,466079,
1433190027281,1094999,view,14671,
1433198934449,608628,view,384528,
1441050240191,698816,transaction,13398,15916.0
1433173466765,145339,view,137974,
1433908735710,810900,addtocart,268883,
1433201623478,362583,view,73852,
1433204593165,541115,view,133907,
1433473336286,1085185,addtocart,271268,
1433184467752,1212037,addtocart,32147,
1433197508827,1228599,view,422293,
1433187951428,830033,view,15212,
1440779820255,1350128,transaction,422965,9673.0
1438800876577,705542,transaction,303573,1355.0
1433187198758,1118598,view,264732,
1439852584454,1287579,transaction,150268,11075.0
1434859934928,84275,addtocart,52928,
1433948579144,1018985,addtocart,461314,
1433207924816,388536,view,143619,
1433169551120,1364162,view,14853,
1440095252448,457028,transaction,431216,183.0
1433205851872,1362399,view,51314,
1434566445473,1075090,addtocart,312728,
1433172927608,1223889,view,243355,
1433219760210,497828,view,43407,
1433215140036,196727,view,138578,
1440532966945,497100,transaction,377981,4769.0
1433206657937,1346852,view,148173,
1433218828401,116646,view,40596,
1433165922044,667083,view,321379,
1439051601798,1069526,transaction,176484,14682.0
1440697783531,994820,transaction,198784,8438.0
1433220246883,591033,view,115586,
1433220463961,1044296,view,412630,
1434467666122,1161163,addtocart,302307,
1433167951495,690169,view,208491,
1434508845225,1237167,transaction,396732,5711.0
1433189836033,218479,view,172495,
1433167819196,1153014,view,130786,
1433212232887,578025,view,152395,
1440711045730,608098,transaction,59122,14351.0
1433206238392,177830,view,399745,
1433536307530,1093035,addtocart,155050,
1433224352539,282587,view,78037,
1433188861013,121492,view,63212,
1439318039411,981323,transaction,138427,12396.0
1434566022435,1165148,addtocart,283816,
1433219420131,332242,view,224391,
1433206543642,895887,view,22926,
1433217319059,259013,view,15564,
1433902213747,1279531,addtocart,88098,
1433201253936,875052,view,421465,
1439604382171,247235,transaction,212917,9596.0
1440527595547,303381,transaction,123664,2867.0
1434346788395,788643,addtocart,262177,
1433804884637,841939,transaction,436195,6764.0
1434520639620,1044586,addtocart,325045,
1433191059054,1318736,view,447234,
1433177127087,360318,view,251614,
1433966690714,519895,addtocart,129793,
1433159127975,922285,view,176321,
1440349446561,209415,transaction,410056,6282.0
1433875891206,685444,addtocart,235971,
1439570980617,242663,transaction,107020,2751.0
1438629211919,225607,transaction,170671,791.0
1440191265045,152963,transaction,119736,7414.0
1433189030324,326601,view,207106,
1433355274556,679558,addtocart,299677,
1433219666502,807025,view,437302,
1433192775332,1393028,view,82012,
1433200527952,1084383,view,454735,
1433220551186,1048683,view,338161,
1439930239732,348025,transaction,228392,2083.0
1434662360495,1336835,addtocart,360845,
1440982612017,1165148,transaction,188669,442.0
1435111127677,935667,transaction,415781,13135.0
1433475818365,857355,addtocart,455570,
1433221702677,175438,view,107042,
1433198431061,1272941,view,452467,
1435529113906,331610,transaction,129220,10671.0
1433182437212,554073,view,324077,
1433183050727,862617,view,216305,
1433190415424,865912,view,165648,
1433190739527,234960,view,60323,
1433166026463,846317,view,359865,
1433146118675,75593,view,424952,
1433194558119,404403,addtocart,259078,
1440102850135,116728,transaction,179290,4347.0
1433222368861,1076270,view,386160,
1433707292222,1135864,addtocart,383853,
1440624419281,1088027,transaction,223003,6502.0
1433224441707,1082829,view,165358,
1434168523274,60581,addtocart,466385,
1434772711372,1322322,addtocart,141956,
1438933588833,114915,transaction,331526,10137.0
1435281095897,1150086,transaction,46671,11414.0
1440629301869,569539,transaction,25025,9133.0
1440965837937,1284823,transaction,433606,3505.0
1435023413960,600511,transaction,58638,13757.0
1433470135361,440183,addtocart,234493,
1433143146311,1058455,view,27216,
1433205040692,1285763,transaction,317435,13398.0
1433179849779,201108,view,361767,
1435625675565,1362799,transaction,23762,7647.0
1433177885770,811046,view,360880,
1433212333899,164880,view,166437,
1433209924240,723294,view,243376,
1433971672687,219788,addtocart,451600,
1433206621064,360180,view,438695,
1435358400103,1053089,transaction,248605,7041.0
1433164473724,1260217,view,416186,
1433181352390,1210904,view,453487,
1435186697580,1052785,transaction,266861,906.0
1433173497081,549510,view,348352,
1433178753226,1395946,view,285611,
1433194314087,89475,view,311170,
1433793098443,899857,addtocart,355670,
1434580657629,1338189,addtocart,376564,
1433901952530,1205412,addtocart,202825,
1433165906195,1109935,view,326048,
1433159947003,41419,view,422948,
1438703291986,1293358,transaction,349002,3815.0
1439243493407,530559,transaction,432152,10051.0
1434436441860,1276315,transaction,466263,5637.0
1433202913783,79166,view,459325,
1433180600044,238951,view,49916,
1434402143357,328312,addtocart,448214,
1433207767327,1076100,view,405649,
1433187370920,671288,view,197863,
1433218800870,730164,view,246721,
1440881208189,33608,transaction,279436,9158.0
1433939133470,597149,addtocart,53082,
1433196590155,1336520,view,161346,
1433139539013,1074123,view,323250,
1433192311349,1195252,view,358130,
1433197938923,486410,view,55893,
1433219622017,962573,view,187343,
1433193292951,812748,view,431148,
1433221754702,857310,view,15377,
1433370874069,1093035,addtocart,456056,
1433185735373,653625,view,1614,
1433972843879,76757,addtocart,125011,
1435345439896,1075423,transaction,203090,806.0
1434501480729,73016,addtocart,286731,
1433140455386,329584,view,445749,
1438808637292,883093,transaction,316255,12520.0
1435084868951,76757,transaction,385520,2393.0
1434732425665,684514,addtocart,78496,
1433179833120,1336835,view,43309,
1433175857802,988376,view,461056,
1440619660317,497351,transaction,219749,7997.0
1438970279875,988441,transaction,418609,2425.0
1433200652642,1235897,view,233938,
1433174419741,1350207,view,452077,
1433184290949,517615,view,461061,
1433222545793,169835,view,153562,
1433211383887,865253,view,330819,
1433433166107,1317721,addtocart,6731,
1433145752942,924657,view,431819,
1433183837200,952922,view,101845,
1433142796026,173347,view,37360,
1433149339428,562576,view,367447,
1433334711914,759288,transaction,52776,1366.0
1434385728542,950905,addtocart,168063,
1433643532157,321381,transaction,93831,15359.0
1435104626956,1075423,transaction,440212,6638.0
1433894131635,1171799,addtocart,400564,
1433216218945,215857,view,167079,
1434401902793,1203683,addtocart,391387,
1434432930078,973946,transaction,260878,5838.0
1433169351348,375594,view,415838,
1434390474742,371604,addtocart,172842,
1439698183338,1238367,transaction,229808,12892.0
1434079123362,676735,addtocart,29712,
1434647624257,888881,addtocart,19852,
1433208966440,416614,view,169504,
1433219323085,855974,view,35022,
1434671645248,26820,addtocart,12720,
1433222722791,714252,view,306344,
1439571084458,530559,transaction,283896,17657.0
1433181038306,286616,view,315543,
1439393805650,942096,transaction,118752,16338.0
1433174255790,161206,view,226192,
1434493367841,647786,addtocart,116380,
1433184028076,1271891,view,208259,
1434145936400,1101303,addtocart,205582,
1433185833339,653625,view,292315,
1433207394750,1405176,view,415610,
1433203893961,1327189,view,157078,
1433209361641,1324466,view,98063,
1440730308295,1115990,transaction,345694,12834.0
1433221999827,111016,view,318965,
1441225246271,18024,transaction,228644,16297.0
1439931297811,1311647,transaction,4001,9699.0
1433220087864,626408,view,84160,
1433198354521,559422,view,32573,
1433205452821,350566,transaction,241716,15826.0
1433183004016,254411,view,129391,
1433884765010,280640,addtocart,177175,
1434433882079,164630,addtocart,262138,
1433192636731,1057088,view,39673,
1433185019936,75401,view,210229,
1433996408833,550161,addtocart,304537,
1433210932093,952322,view,33517,
1433663416250,34598,transaction,410001,15768.0
1434388399379,371604,transaction,80435,15730.0
1433348433310,1093035,addtocart,2270,
1434210742137,361470,addtocart,441250,
1434459963706,144833,addtocart,48292,
1438543076393,1005234,transaction,406071,16858.0
1434351860467,79452,addtocart,46156,
1438456574534,110412,transaction,461686,13563.0
1434604842949,896274,transaction,262162,17536.0
1438458829640,395552,transaction,75102,5678.0
1433366891370,438441,addtocart,97132,
1433165806772,1354794,view,445749,
1433224363198,734400,view,446934,
1439308422003,931900,transaction,298771,16302.0
1433182176203,1402681,view,253956,
1433193131854,1102723,view,280375,
1433190020036,934562,view,30964,
1433208290748,577389,view,102618,
1434557069103,988939,transaction,9739,4450.0
1433180913888,238383,view,23275,
1433186620100,594090,view,334273,
1433186505024,1327144,view,104634,
1433177999057,91929,view,27229,
1433221093909,391021,view,430664,
1433177584186,350566,view,355994,
1433180986620,293601,view,79530,
1433300395485,1197516,addtocart,124583,
1433178554550,275524,view,451801,
1433216429050,731645,view,4049,
1433780940837,558633,addtocart,186214,
1433217306477,239740,view,407636,
1433214916404,569988,view,184998,
1439399420472,1385073,transaction,362191,17214.0
1433629202190,431855,addtocart,88937,
1434688602810,414320,addtocart,24855,
1433262769669,536804,addtocart,331159,
1433629059496,431855,addtocart,23465,
1433183033903,286616,view,189444,
1434321734522,1143383,addtocart,346483,
1433183097324,886334,view,344028,
1433198549106,378806,view,454793,
1433551021473,138131,addtocart,342288,
1434679580756,138131,transaction,399592,10682.0
1433476350370,405676,transaction,50259,13755.0
1433268851445,851973,addtocart,354676,
1433198449905,972939,view,243566,
1433158155536,1246679,view,92341,
1434455589443,1007248,transaction,20158,11165.0
1433182105551,958603,view,280654,
1433287338819,1329753,addtocart,358906,
1433214961271,887139,view,17886,
1433182046748,793666,view,107184,
1433181997369,206598,view,109416,
1433187768008,1093035,view,341009,
1433186027007,200540,view,357925,
1433372892859,763195,transaction,76533,16485.0
1433778648783,76757,addtocart,15583,
1433189411604,1349867,view,168379,
1440002744384,1204011,transaction,443172,11061.0
1440169655640,1379280,transaction,273169,3235.0
1433148445966,311205,view,437490,
1433183102634,173858,view,4636,
1433176251023,623884,view,5127,
1433171199368,1161163,view,212391,
1433139051950,178066,view,381613,
1439919617763,438605,transaction,315158,6572.0
1433204381862,393253,view,89775,
1433731641748,1087863,addtocart,439770,
1433960645202,701722,addtocart,302478,
1434575406389,566041,addtocart,339808,
1433145001589,805732,view,422425,
1433515567528,489061,addtocart,190374,
1434680188398,364313,addtocart,374996,
1433211542885,217755,view,174284,
1433195679174,145819,view,337772,
1435606910794,254893,transaction,69533,15123.0
1433793457201,310542,addtocart,51556,
1433391842618,953132,addtocart,237590,
1433376743402,896757,addtocart,236180,
1434661102992,450950,transaction,364640,15715.0
1433196327751,481837,view,295894,
1434727300511,955924,addtocart,456792,
1433174138407,367820,view,43389,
1440535361358,1403769,transaction,328476,7489.0
1433183521518,937238,view,432687,
1433180416961,856065,view,439442,
1433183960139,917055,view,331471,
1433205023496,1246501,view,252948,
1433183645875,954153,view,297884,
1433610061459,1206434,addtocart,13224,
1434490588898,921920,addtocart,432178,
1433169996055,663238,view,161120,
1433958870538,1372604,addtocart,158456,
1433224141758,1278351,view,389471,
1433182340443,820552,view,17478,
1433195437536,999506,view,253680,
1433213322376,1281446,view,55925,
1434243700897,345276,addtocart,53480,
1435175390743,765630,transaction,247356,11305.0
1433911847861,164040,addtocart,340578,
1433140930404,978448,view,167769,
1440356773359,1360175,transaction,18724,13867.0
1433140543963,25560,view,219882,
1434921585443,1010711,transaction,290999,4637.0
1433378560951,1362413,transaction,12609,15968.0
1433140085478,1256239,view,456617,
1433181228650,1267205,view,407579,
1440202151000,645525,transaction,191768,14162.0
1434647572615,752538,addtocart,222172,
1433192538446,358075,view,6235,
1433179337488,127113,view,10540,
1440472429976,317833,transaction,355281,7833.0
1433188773945,1355030,view,438088,
1433823266109,1357467,addtocart,463767,
1433516377275,335297,addtocart,294438,
1433184652762,820159,view,91839,
1433194009020,532870,view,383761,
1433541840891,1161163,addtocart,134191,
1433199693428,279787,view,63046,
1434862536101,1286240,addtocart,151551,
1433216006179,414130,view,377327,
1433184750531,237510,view,101533,
1433192641827,544823,view,447888,
1433220222122,163253,view,119736,
1433531047074,53000,addtocart,288418,
1433179725774,504650,view,200117,
1433201325090,1250973,view,41408,
1440768479467,280361,transaction,363125,2376.0
1433192010489,1312385,view,337358,
1439958804124,511312,transaction,403591,13016.0
1439233977497,1210136,transaction,456858,6354.0
1433219575692,114473,view,32057,
1433141642759,893034,view,195453,
1433188157228,1093035,view,63935,
1433205671382,1256335,view,324520,
1433220860483,989491,view,389118,
1433184621120,273559,view,311457,
1433223279197,492414,view,407998,
1433208803561,856224,view,267715,
1438841862827,771722,transaction,457018,10748.0
1433193181044,1079590,view,462188,
1433194050184,1093035,addtocart,355994,
1433173090287,1036871,view,440312,
1434310442832,1143383,addtocart,416017,
1433178817796,702767,view,397721,
1438712817519,399094,transaction,382848,2984.0
1434216141730,1399352,addtocart,309821,
1433185481297,173858,view,250813,
1434667855650,639061,addtocart,132776,
1433219785436,675082,view,122263,
1433164940219,257017,view,170513,
1433197196379,184985,addtocart,442131,
1433186896827,1045411,view,161780,
1433169771984,1229226,view,22803,
1433217558503,123949,view,273167,
1434740374672,684514,addtocart,330889,
1438711634607,346862,transaction,29757,15444.0
1440429145202,152963,transaction,272837,13688.0
1433182850418,1278720,view,290126,
1433186796167,1161163,view,438892,
1433321318511,672795,addtocart,65437,
1433259755141,298172,addtocart,7943,
1440563009171,1193750,transaction,175688,14062.0
1433172495572,506685,view,44882,
1433187449903,880861,view,350734,
1434518251058,1108748,addtocart,339703,
1434739291299,1082822,addtocart,271101,
1433220542028,123428,view,151839,
1433218417435,380413,view,126571,
1434912032575,765630,transaction,48030,15035.0
1435692527149,1150086,transaction,192491,9222.0
1433212565824,777218,view,127799,
1439957344703,1062766,transaction,260282,14634.0
1433185441014,842644,view,236244,
1433794232993,11333,addtocart,303617,
1433702433173,892355,transaction,409746,223.0
1441153959547,152963,transaction,354881,15095.0
1433859910483,805249,addtocart,85284,
1433188533473,696462,view,387114,
1433181468281,806005,view,413990,
1433205293659,324463,view,304108,
1433186143040,1161163,transaction,403566,12465.0
1433210308665,499031,view,434143,
1434479062337,1065255,transaction,234051,12399.0
1440369222403,746343,transaction,198833,15900.0
1433217828979,1089093,view,153098,
1435104327410,1013440,transaction,165362,531.0
1433186441252,761574,view,54994,
1433189736559,215663,view,262595,
1433172482175,728541,view,213876,
1433185377756,1017101,view,361850,
1433188024127,313092,view,63935,
1433850272947,699281,addtocart,326609,
1434478657596,758223,transaction,227976,3075.0
1433218066143,235816,view,160272,
1433223589823,1241483,view,16813,
1438746841604,106381,transaction,84310,15499.0
1433191943403,217773,transaction,308648,1482.0
1433195183030,1322055,view,158498,
1433525756186,1106190,transaction,91970,2818.0
1433189259457,1023158,view,333588,
1439848035729,1352445,transaction,234874,7082.0
1433303035192,319482,addtocart,114155,
1434941905148,161617,transaction,46232,1173.0
1433188233126,1271935,view,77451,
1433895095652,167876,addtocart,203090,
1439153614461,130492,transaction,274051,2433.0
1433180523815,846136,view,143758,
1438889073309,530559,transaction,190806,1006.0
1441124088287,169151,transaction,420524,4125.0
1433194268371,1188336,view,216095,
1439929354322,38103,transaction,301602,2905.0
1433180854177,431128,view,224355,
1439678204782,530559,transaction,306590,17278.0
1433957426587,76757,transaction,144704,682.0
1433173915790,769892,view,104663,
1435309001434,105164,transaction,385475,17500.0
1435175846338,428853,transaction,312717,7061.0
1433347510511,293785,addtocart,118551,
1433541830375,967483,transaction,217089,4761.0
1433210154078,453462,view,228644,
1433207343948,1082365,view,289285,
1433162469906,993825,view,100410,
1433196071502,97383,view,107535,
1433219515728,468850,view,170262,
1433164546076,413265,view,421704,
1433960607352,76757,addtocart,280375,
1435599846537,892464,transaction,73311,5055.0
1439495279424,1109989,transaction,450082,11262.0
1433139932976,984770,view,104537,
1433184381777,1301007,view,46857,
1433789105024,728165,addtocart,402443,
1433211237053,746079,view,138702,
1433612458818,672218,addtocart,275561,
1433223757654,1324264,view,387562,
1439572978066,306294,transaction,418347,6417.0
1433216024883,293009,addtocart,215599,
